ID,指标名称,日期,开盘价,最高价,最低价,收盘价,结算价,成交量,持仓量,
317,CZCE：PX：主力合约,2025/01/08,7006,7038,6960,7016,7002,93862,101317,
318,CZCE：PX：主力合约,2025/01/09,7062,7294,7050,7260,7192,353722,132330,
319,CZCE：PX：主力合约,2025/01/10,7232,7332,7168,7238,7250,316962,136774,
320,CZCE：PX：主力合约,2025/01/13,7344,7538,7296,7440,7418,329155,149742,
321,CZCE：PX：主力合约,2025/01/14,7440,7466,7332,7418,7398,214311,145536,
322,CZCE：PX：主力合约,2025/01/15,7436,7498,7390,7478,7446,174791,150283,
323,CZCE：PX：主力合约,2025/01/16,7480,7656,7470,7584,7552,236855,142516,
324,CZCE：PX：主力合约,2025/01/17,7552,7588,7422,7522,7526,182484,129649,
325,CZCE：PX：主力合约,2025/01/20,7520,7520,7358,7396,7430,169181,109960,
326,CZCE：PX：主力合约,2025/01/21,7400,7456,7364,7420,7412,111611,111241,
327,CZCE：PX：主力合约,2025/01/22,7390,7390,7282,7332,7332,146000,107163,
328,CZCE：PX：主力合约,2025/01/23,7350,7368,7208,7220,7276,121500,104191,
329,CZCE：PX：主力合约,2025/01/24,7240,7258,7134,7168,7190,108513,100370,
330,CZCE：PX：主力合约,2025/01/27,7186,7186,7096,7110,7138,75775,100479,
331,CZCE：PX：主力合约,2025/02/05,7100,7182,7074,7152,7134,87149,114910,
332,CZCE：PX：主力合约,2025/02/06,7114,7186,7106,7136,7148,129302,136711,
333,CZCE：PX：主力合约,2025/02/07,7166,7344,7156,7330,7272,241890,158545,
334,CZCE：PX：主力合约,2025/02/10,7324,7438,7296,7406,7368,190637,169237,
335,CZCE：PX：主力合约,2025/02/11,7414,7450,7334,7390,7388,168271,155068,
336,CZCE：PX：主力合约,2025/02/12,7424,7460,7348,7366,7412,160504,153271,
337,CZCE：PX：主力合约,2025/02/13,7340,7372,7180,7182,7276,203995,145231,
338,CZCE：PX：主力合约,2025/02/14,7164,7280,7164,7234,7236,111254,141886,
339,CZCE：PX：主力合约,2025/02/17,7268,7286,7176,7268,7250,123884,143191,
340,CZCE：PX：主力合约,2025/02/18,7240,7338,7236,7308,7300,107696,144536,
341,CZCE：PX：主力合约,2025/02/19,7288,7336,7256,7292,7300,94000,146950,
342,CZCE：PX：主力合约,2025/02/20,7292,7340,7258,7298,7298,98651,147204,
343,CZCE：PX：主力合约,2025/02/21,7316,7350,7188,7196,7276,182021,156597,
344,CZCE：PX：主力合约,2025/02/24,7200,7248,7098,7120,7162,126926,159314,
345,CZCE：PX：主力合约,2025/02/25,7128,7142,7086,7114,7116,89581,160385,
346,CZCE：PX：主力合约,2025/02/26,7096,7122,6946,7010,7050,137649,160452,
347,CZCE：PX：主力合约,2025/02/27,6988,7044,6976,7034,7006,105450,161799,
348,CZCE：PX：主力合约,2025/02/28,7060,7078,7006,7016,7042,91162,165287,
349,CZCE：PX：主力合约,2025/03/03,7000,7086,6978,7032,7036,107019,162549,
350,CZCE：PX：主力合约,2025/03/04,7024,7054,6836,6846,6916,147913,167705,
351,CZCE：PX：主力合约,2025/03/05,6810,6866,6794,6808,6828,94599,166305,
352,CZCE：PX：主力合约,2025/03/06,6780,6800,6658,6756,6730,200077,171744,
353,CZCE：PX：主力合约,2025/03/07,6756,6772,6694,6760,6742,113838,175767,
354,CZCE：PX：主力合约,2025/03/10,6786,6822,6698,6716,6770,148562,170533,
355,CZCE：PX：主力合约,2025/03/11,6746,6750,6550,6674,6656,149746,167912,
356,CZCE：PX：主力合约,2025/03/12,6690,6740,6582,6598,6670,170880,172763,
357,CZCE：PX：主力合约,2025/03/13,6642,6792,6630,6720,6718,219699,165264,
358,CZCE：PX：主力合约,2025/03/14,6706,6822,6688,6816,6758,136873,158417,
359,CZCE：PX：主力合约,2025/03/17,6818,6850,6730,6826,6788,151693,152930,
360,CZCE：PX：主力合约,2025/03/18,6832,6878,6774,6856,6824,136035,148245,
361,CZCE：PX：主力合约,2025/03/19,6862,6886,6760,6782,6824,147137,142931,
362,CZCE：PX：主力合约,2025/03/20,6800,6866,6752,6846,6806,143444,139116,
363,CZCE：PX：主力合约,2025/03/21,6834,6938,6786,6860,6864,166146,133078,
364,CZCE：PX：主力合约,2025/03/24,6848,6918,6810,6898,6866,150372,129345,
365,CZCE：PX：主力合约,2025/03/25,6902,6916,6852,6888,6886,97742,129046,
366,CZCE：PX：主力合约,2025/03/26,6900,6968,6892,6928,6928,125131,117089,
367,CZCE：PX：主力合约,2025/03/27,6944,6998,6912,6968,6954,109880,117010,
368,CZCE：PX：主力合约,2025/03/28,6964,7002,6914,6932,6952,104000,108664,
369,CZCE：PX：主力合约,2025/03/31,6934,6950,6810,6858,6860,140508,103538,
370,CZCE：PX：主力合约,2025/04/01,6880,7020,6852,6986,6952,148247,100991,
371,CZCE：PX：主力合约,2025/04/02,6980,6988,6916,6934,6950,92656,93745,
372,CZCE：PX：主力合约,2025/04/03,6926,6982,6786,6792,6874,153824,89246,
373,CZCE：PX：主力合约,2025/04/07,6392,6392,6392,6392,6392,4061,87141,
374,CZCE：PX：主力合约,2025/04/08,5980,6252,5960,5976,6100,226401,70132,
375,CZCE：PX：主力合约,2025/04/09,6000,6034,5672,5724,5796,213560,58050,
376,CZCE：PX：主力合约,2025/04/10,5630,6130,5574,6104,5914,237982,47155,
377,CZCE：PX：主力合约,2025/04/11,6062,6080,5910,6054,5984,149879,40694,
378,CZCE：PX：主力合约,2025/04/14,6032,6066,5988,6012,6030,74262,37080,
379,CZCE：PX：主力合约,2025/04/15,6036,6048,5920,5930,5982,71820,34594,
380,CZCE：PX：主力合约,2025/04/16,6040,6100,5924,5928,6028,151651,101937,
381,CZCE：PX：主力合约,2025/04/17,5988,6156,5962,6034,6054,183376,100277,
382,CZCE：PX：主力合约,2025/04/18,6054,6104,6012,6094,6056,147742,101907,
383,CZCE：PX：主力合约,2025/04/21,6086,6170,6046,6110,6104,172232,101485,
384,CZCE：PX：主力合约,2025/04/22,6088,6100,6002,6050,6048,175696,101432,
385,CZCE：PX：主力合约,2025/04/23,6050,6230,5994,6224,6114,202671,107270,
386,CZCE：PX：主力合约,2025/04/24,6164,6186,6090,6166,6144,168058,108423,
387,CZCE：PX：主力合约,2025/04/25,6158,6292,6144,6230,6210,202425,108722,
388,CZCE：PX：主力合约,2025/04/28,6192,6348,6186,6294,6288,239262,112314,
389,CZCE：PX：主力合约,2025/04/29,6280,6304,6152,6206,6236,173576,111645,
390,CZCE：PX：主力合约,2025/04/30,6186,6258,6160,6212,6204,169619,108667,
391,CZCE：PX：主力合约,2025/05/06,6170,6198,6046,6130,6116,166178,114841,
392,CZCE：PX：主力合约,2025/05/07,6142,6362,6134,6288,6270,270520,131893,
393,CZCE：PX：主力合约,2025/05/08,6254,6408,6250,6404,6328,293607,144950,
394,CZCE：PX：主力合约,2025/05/09,6426,6486,6404,6472,6446,248670,150063,
395,CZCE：PX：主力合约,2025/05/12,6486,6656,6386,6654,6524,308259,159038,
396,CZCE：PX：主力合约,2025/05/13,6702,6766,6608,6708,6682,310212,159472,
397,CZCE：PX：主力合约,2025/05/14,6808,6978,6740,6880,6862,434635,160183,
398,CZCE：PX：主力合约,2025/05/15,6846,6886,6718,6762,6806,305049,159011,
399,CZCE：PX：主力合约,2025/05/16,6780,6824,6712,6744,6772,266348,156622,
400,CZCE：PX：主力合约,2025/05/19,6760,6846,6700,6752,6788,309511,160760,
401,CZCE：PX：主力合约,2025/05/20,6760,6760,6612,6668,6688,259771,155552,
402,CZCE：PX：主力合约,2025/05/21,6664,6798,6664,6766,6736,260498,152128,
403,CZCE：PX：主力合约,2025/05/22,6780,6780,6604,6614,6678,268474,148480,
404,CZCE：PX：主力合约,2025/05/23,6610,6726,6610,6652,6670,232031,143007,
405,CZCE：PX：主力合约,2025/05/26,6642,6776,6602,6674,6702,369706,147849,
406,CZCE：PX：主力合约,2025/05/27,6666,6720,6562,6706,6634,306816,153930,
407,CZCE：PX：主力合约,2025/05/28,6704,6722,6552,6590,6628,269424,144561,
408,CZCE：PX：主力合约,2025/05/29,6624,6824,6554,6788,6706,456446,164976,
409,CZCE：PX：主力合约,2025/05/30,6728,6744,6572,6618,6648,306557,145466,
410,CZCE：PX：主力合约,2025/06/03,6710,6786,6516,6524,6636,250443,151159,
411,CZCE：PX：主力合约,2025/06/04,6560,6630,6502,6578,6568,318353,150119,
412,CZCE：PX：主力合约,2025/06/05,6566,6566,6442,6540,6516,267454,142122,
413,CZCE：PX：主力合约,2025/06/06,6570,6662,6512,6556,6586,256998,138191,
414,CZCE：PX：主力合约,2025/06/09,6580,6614,6456,6494,6540,278137,138257,
415,CZCE：PX：主力合约,2025/06/10,6514,6646,6456,6502,6552,350741,139357,
416,CZCE：PX：主力合约,2025/06/11,6496,6590,6444,6528,6506,354849,141845,
417,CZCE：PX：主力合约,2025/06/12,6572,6626,6484,6536,6552,328795,136422,
418,CZCE：PX：主力合约,2025/06/13,6524,6982,6506,6780,6772,561215,128580,
419,CZCE：PX：主力合约,2025/06/16,6802,6828,6728,6758,6772,342946,121473,
420,CZCE：PX：主力合约,2025/06/17,6700,6784,6658,6776,6730,292592,123044,
421,CZCE：PX：主力合约,2025/06/18,6828,7054,6786,6988,6960,515094,137713,
422,CZCE：PX：主力合约,2025/06/19,6998,7098,6912,7094,7000,389565,143161,
423,CZCE：PX：主力合约,2025/06/20,7100,7224,7036,7076,7126,455926,136386,
424,CZCE：PX：主力合约,2025/06/23,7050,7182,7012,7126,7084,349630,137960,
425,CZCE：PX：主力合约,2025/06/24,7080,7124,6580,6760,6868,451081,121848,
426,CZCE：PX：主力合约,2025/06/25,6754,6784,6726,6758,6752,225202,117798,
427,CZCE：PX：主力合约,2025/06/26,6716,6748,6670,6722,6710,290350,114561,
428,CZCE：PX：主力合约,2025/06/27,6712,6760,6688,6752,6728,227685,111633,
429,CZCE：PX：主力合约,2025/06/30,6776,6890,6762,6796,6826,295108,115158,
430,CZCE：PX：主力合约,2025/07/01,6816,6870,6716,6794,6798,280881,115206,
431,CZCE：PX：主力合约,2025/07/02,6812,6830,6708,6790,6760,214140,110502,
432,CZCE：PX：主力合约,2025/07/03,6806,6808,6706,6740,6748,222948,111043,
433,CZCE：PX：主力合约,2025/07/04,6744,6786,6652,6672,6726,241111,123806,
434,CZCE：PX：主力合约,2025/07/07,6662,6704,6626,6684,6674,161282,116802,
435,CZCE：PX：主力合约,2025/07/08,6698,6724,6660,6696,6696,180062,116231,
436,CZCE：PX：主力合约,2025/07/09,6710,6748,6674,6724,6716,177051,118990,
437,CZCE：PX：主力合约,2025/07/10,6716,6800,6696,6782,6750,182801,121227,
438,CZCE：PX：主力合约,2025/07/11,6772,6788,6684,6694,6720,214223,123585,
439,CZCE：PX：主力合约,2025/07/14,6700,6800,6690,6778,6748,228171,129159,
440,CZCE：PX：主力合约,2025/07/15,6782,6810,6654,6688,6716,214648,124078,
441,CZCE：PX：主力合约,2025/07/16,6702,6748,6692,6716,6722,144106,119796,
442,CZCE：PX：主力合约,2025/07/17,6692,6752,6672,6742,6714,159731,116268,
443,CZCE：PX：主力合约,2025/07/18,6750,6898,6734,6810,6808,283227,130374,
444,CZCE：PX：主力合约,2025/07/21,6828,6894,6808,6862,6850,217767,127773,
445,CZCE：PX：主力合约,2025/07/22,6862,6904,6796,6886,6852,204552,123883,
446,CZCE：PX：主力合约,2025/07/23,6898,6964,6838,6860,6890,228046,118715,
447,CZCE：PX：主力合约,2025/07/24,6860,6990,6848,6956,6902,168963,124823,
448,CZCE：PX：主力合约,2025/07/25,6964,7088,6942,7062,7022,190031,121343,
449,CZCE：PX：主力合约,2025/07/28,7076,7114,6860,6890,6972,209146,112959,
450,CZCE：PX：主力合约,2025/07/29,6918,6976,6896,6942,6938,156026,114923,
451,CZCE：PX：主力合约,2025/07/30,6950,7040,6942,6984,6990,143494,114633,
452,CZCE：PX：主力合约,2025/07/31,6988,7032,6904,6928,6980,159747,110336,
453,CZCE：PX：主力合约,2025/08/01,6912,6914,6796,6812,6846,141685,101752,
454,CZCE：PX：主力合约,2025/08/04,6814,6840,6728,6754,6780,98655,100806,
455,CZCE：PX：主力合约,2025/08/05,6700,6752,6688,6734,6722,85609,101280,
456,CZCE：PX：主力合约,2025/08/06,6716,6828,6680,6794,6756,103950,99098,
457,CZCE：PX：主力合约,2025/08/07,6806,6826,6750,6756,6788,86944,94969,
458,CZCE：PX：主力合约,2025/08/08,6758,6774,6716,6726,6748,64578,91057,
459,CZCE：PX：主力合约,2025/08/11,6750,6800,6724,6778,6770,74068,84351,
460,CZCE：PX：主力合约,2025/08/12,6792,6858,6750,6832,6808,68834,76616,
461,CZCE：PX：主力合约,2025/08/13,6768,6774,6704,6720,6738,115830,90563,
462,CZCE：PX：主力合约,2025/08/14,6724,6736,6596,6614,6652,160237,104636,
463,CZCE：PX：主力合约,2025/08/15,6618,6716,6606,6688,6682,141332,102207,
464,CZCE：PX：连续合约,2023/09/15,10000,10050,9410,9468,9620,235242,30735,
465,CZCE：PX：连续合约,2023/09/18,9450,9468,9290,9346,9374,123567,35656,
466,CZCE：PX：连续合约,2023/09/19,9370,9436,9290,9326,9364,98362,38861,
467,CZCE：PX：连续合约,2023/09/20,9358,9564,9254,9310,9414,217136,47627,
468,CZCE：PX：连续合约,2023/09/21,9344,9346,9132,9134,9238,100829,45964,
469,CZCE：PX：连续合约,2023/09/22,9172,9280,9162,9218,9224,85025,42487,
470,CZCE：PX：连续合约,2023/09/25,9254,9300,9066,9130,9168,85762,42236,
471,CZCE：PX：连续合约,2023/09/26,9120,9130,8890,8930,9022,81098,46773,
472,CZCE：PX：连续合约,2023/09/27,8950,9040,8912,8980,8976,48233,41127,
473,CZCE：PX：连续合约,2023/09/28,9018,9166,8968,9006,9074,60168,33209,
474,CZCE：PX：连续合约,2023/10/09,8746,8826,8586,8620,8680,53455,43936,
475,CZCE：PX：连续合约,2023/10/10,8640,8650,8488,8500,8570,52618,47778,
476,CZCE：PX：连续合约,2023/10/11,8506,8526,8404,8458,8458,74368,53859,
477,CZCE：PX：连续合约,2023/10/12,8438,8462,8292,8390,8368,83094,60530,
478,CZCE：PX：连续合约,2023/10/13,8436,8486,8316,8404,8400,91310,62214,
479,CZCE：PX：连续合约,2023/10/16,8502,8518,8402,8444,8466,90508,63872,
480,CZCE：PX：连续合约,2023/10/17,8460,8506,8280,8362,8398,81194,66189,
481,CZCE：PX：连续合约,2023/10/18,8332,8498,8332,8420,8436,86598,66680,
482,CZCE：PX：连续合约,2023/10/19,8402,8466,8318,8400,8396,78807,66750,
483,CZCE：PX：连续合约,2023/10/20,8388,8530,8350,8410,8448,90202,63958,
484,CZCE：PX：连续合约,2023/10/23,8406,8432,8234,8318,8324,81920,65595,
485,CZCE：PX：连续合约,2023/10/24,8336,8544,8298,8530,8400,89732,65482,
486,CZCE：PX：连续合约,2023/10/25,8500,8590,8406,8460,8482,164517,67143,
487,CZCE：PX：连续合约,2023/10/26,8480,8564,8464,8510,8502,71013,65909,
488,CZCE：PX：连续合约,2023/10/27,8474,8596,8430,8554,8498,91193,63537,
489,CZCE：PX：连续合约,2023/10/30,8552,8668,8520,8630,8596,72051,65204,
490,CZCE：PX：连续合约,2023/10/31,8614,8688,8506,8638,8610,84397,64595,
491,CZCE：PX：连续合约,2023/11/01,8624,8668,8566,8596,8618,56331,62918,
492,CZCE：PX：连续合约,2023/11/02,8650,8650,8500,8564,8568,47360,61475,
493,CZCE：PX：连续合约,2023/11/03,8574,8696,8550,8652,8626,52730,60070,
494,CZCE：PX：连续合约,2023/11/06,8666,8700,8502,8558,8574,97422,67820,
495,CZCE：PX：连续合约,2023/11/07,8570,8616,8466,8496,8556,69903,66215,
496,CZCE：PX：连续合约,2023/11/08,8478,8492,8352,8462,8434,71098,69082,
497,CZCE：PX：连续合约,2023/11/09,8428,8562,8380,8432,8480,80455,72143,
498,CZCE：PX：连续合约,2023/11/10,8450,8528,8426,8470,8476,59710,74406,
499,CZCE：PX：连续合约,2023/11/13,8498,8538,8378,8452,8448,65886,72019,
500,CZCE：PX：连续合约,2023/11/14,8466,8606,8426,8566,8528,63398,73646,
501,CZCE：PX：连续合约,2023/11/15,8540,8628,8528,8624,8576,55339,74552,
502,CZCE：PX：连续合约,2023/11/16,8608,8780,8544,8778,8634,63921,79027,
503,CZCE：PX：连续合约,2023/11/17,8776,8840,8630,8672,8736,113920,84522,
504,CZCE：PX：连续合约,2023/11/20,8694,8772,8648,8708,8712,67124,89060,
505,CZCE：PX：连续合约,2023/11/21,8722,8762,8430,8452,8594,81928,81361,
506,CZCE：PX：连续合约,2023/11/22,8466,8510,8388,8416,8456,54777,77388,
507,CZCE：PX：连续合约,2023/11/23,8400,8448,8324,8410,8384,45119,76719,
508,CZCE：PX：连续合约,2023/11/24,8410,8448,8368,8408,8408,36107,76379,
509,CZCE：PX：连续合约,2023/11/27,8404,8430,8272,8298,8328,70021,77447,
510,CZCE：PX：连续合约,2023/11/28,8296,8328,8252,8258,8290,37103,77765,
511,CZCE：PX：连续合约,2023/11/29,8280,8330,8206,8254,8268,60764,79137,
512,CZCE：PX：连续合约,2023/11/30,8272,8476,8262,8442,8356,91686,69619,
513,CZCE：PX：连续合约,2023/12/01,8446,8484,8262,8318,8378,63217,66977,
514,CZCE：PX：连续合约,2023/12/04,8320,8402,8252,8278,8328,50667,67580,
515,CZCE：PX：连续合约,2023/12/05,8280,8310,8190,8274,8254,48732,68428,
516,CZCE：PX：连续合约,2023/12/06,8270,8342,8110,8310,8224,84547,70213,
517,CZCE：PX：连续合约,2023/12/07,8290,8310,8170,8270,8254,50637,69488,
518,CZCE：PX：连续合约,2023/12/08,8246,8394,8244,8338,8338,57559,71805,
519,CZCE：PX：连续合约,2023/12/11,8340,8386,8282,8336,8346,57392,73709,
520,CZCE：PX：连续合约,2023/12/12,8326,8426,8268,8356,8354,72177,78311,
521,CZCE：PX：连续合约,2023/12/13,8346,8358,8132,8136,8226,97062,94084,
522,CZCE：PX：连续合约,2023/12/14,8160,8214,8092,8098,8154,82413,103337,
523,CZCE：PX：连续合约,2023/12/15,8160,8300,8132,8244,8220,89144,85609,
524,CZCE：PX：连续合约,2023/12/18,8260,8330,8200,8308,8262,47826,82096,
525,CZCE：PX：连续合约,2023/12/19,8300,8378,8300,8318,8342,41594,79041,
526,CZCE：PX：连续合约,2023/12/20,8322,8512,8320,8492,8424,63446,82436,
527,CZCE：PX：连续合约,2023/12/21,8512,8614,8450,8598,8524,78399,80557,
528,CZCE：PX：连续合约,2023/12/22,8580,8674,8530,8604,8598,80112,80780,
529,CZCE：PX：连续合约,2023/12/25,8614,8626,8498,8570,8560,57315,81522,
530,CZCE：PX：连续合约,2023/12/26,8568,8620,8530,8544,8570,43853,82282,
531,CZCE：PX：连续合约,2023/12/27,8558,8662,8546,8648,8620,59599,86972,
532,CZCE：PX：连续合约,2023/12/28,8648,8724,8588,8674,8654,63938,90250,
533,CZCE：PX：连续合约,2023/12/29,8650,8666,8532,8590,8590,53743,89466,
534,CZCE：PX：连续合约,2024/01/02,8602,8742,8592,8614,8660,48313,89678,
535,CZCE：PX：连续合约,2024/01/03,8602,8670,8478,8522,8552,60611,90417,
536,CZCE：PX：连续合约,2024/01/04,8540,8638,8500,8528,8560,61505,93080,
537,CZCE：PX：连续合约,2024/01/05,8526,8600,8452,8558,8522,71390,93058,
538,CZCE：PX：连续合约,2024/01/08,8548,8646,8362,8370,8496,105868,87007,
539,CZCE：PX：连续合约,2024/01/09,8352,8362,8266,8274,8316,62475,88006,
540,CZCE：PX：连续合约,2024/01/10,8322,8372,8300,8318,8332,56514,81247,
541,CZCE：PX：连续合约,2024/01/11,8328,8360,8250,8314,8306,55927,81898,
542,CZCE：PX：连续合约,2024/01/12,8336,8428,8308,8364,8370,59450,83351,
543,CZCE：PX：连续合约,2024/01/15,8366,8432,8320,8360,8378,52342,81419,
544,CZCE：PX：连续合约,2024/01/16,8338,8478,8316,8440,8418,59446,82780,
545,CZCE：PX：连续合约,2024/01/17,8450,8480,8396,8428,8440,52230,77738,
546,CZCE：PX：连续合约,2024/01/18,8406,8518,8374,8474,8462,66650,79803,
547,CZCE：PX：连续合约,2024/01/19,8468,8576,8460,8566,8518,50111,83054,
548,CZCE：PX：连续合约,2024/01/22,8530,8614,8510,8592,8570,57163,81167,
549,CZCE：PX：连续合约,2024/01/23,8596,8670,8540,8662,8606,44181,84592,
550,CZCE：PX：连续合约,2024/01/24,8646,8754,8634,8730,8684,59445,92616,
551,CZCE：PX：连续合约,2024/01/25,8720,8750,8600,8610,8664,89796,90362,
552,CZCE：PX：连续合约,2024/01/26,8620,8748,8620,8670,8672,71550,90241,
553,CZCE：PX：连续合约,2024/01/29,8670,8718,8610,8660,8662,45824,87156,
554,CZCE：PX：连续合约,2024/01/30,8660,8670,8592,8654,8632,38583,85493,
555,CZCE：PX：连续合约,2024/01/31,8636,8670,8550,8598,8594,50904,85960,
556,CZCE：PX：连续合约,2024/02/01,8598,8602,8450,8462,8518,58129,87450,
557,CZCE：PX：连续合约,2024/02/02,8462,8480,8366,8412,8424,49383,86048,
558,CZCE：PX：连续合约,2024/02/05,8410,8438,8360,8404,8394,35129,84084,
559,CZCE：PX：连续合约,2024/02/06,8392,8478,8372,8454,8424,30981,82010,
560,CZCE：PX：连续合约,2024/02/07,8466,8508,8436,8476,8472,31497,81923,
561,CZCE：PX：连续合约,2024/02/08,8488,8550,8456,8480,8500,35348,79641,
562,CZCE：PX：连续合约,2024/02/19,8546,8628,8530,8550,8586,36955,83047,
563,CZCE：PX：连续合约,2024/02/20,8570,8594,8460,8506,8544,44176,85290,
564,CZCE：PX：连续合约,2024/02/21,8486,8582,8460,8522,8518,49907,85751,
565,CZCE：PX：连续合约,2024/02/22,8520,8620,8500,8592,8572,46061,89911,
566,CZCE：PX：连续合约,2024/02/23,8578,8648,8532,8550,8596,56402,91163,
567,CZCE：PX：连续合约,2024/02/26,8540,8590,8478,8488,8532,54079,90847,
568,CZCE：PX：连续合约,2024/02/27,8488,8608,8466,8598,8538,48334,92953,
569,CZCE：PX：连续合约,2024/02/28,8594,8660,8572,8596,8616,51613,92809,
570,CZCE：PX：连续合约,2024/02/29,8600,8638,8554,8606,8598,45740,96764,
571,CZCE：PX：连续合约,2024/03/01,8612,8620,8520,8562,8562,42730,96633,
572,CZCE：PX：连续合约,2024/03/04,8588,8650,8492,8520,8572,80857,97035,
573,CZCE：PX：连续合约,2024/03/05,8520,8522,8350,8360,8420,100914,110687,
