指标名称,石脑油：国际市场：CFR价：日本（日）,石脑油：产量：中国（周）,石脑油：产量：中国（月）,石脑油：商业库存：新加坡（周）,石脑油：表观消费量：中国（月）,石脑油：重整装置：产能利用率：中国（周）,石脑油：进口数量合计：中国（月）,石脑油：出口数量合计：中国（月）
2003/08/05,283.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/08/06,302.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/08/07,299.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/08/08,287.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/08/11,288,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/08/12,286,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/08/13,289,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/08/14,280.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/08/15,283,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/08/18,280.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/08/19,277.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/08/20,278.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/08/21,283.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/08/22,294,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/08/25,294.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/08/26,292.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/08/28,286.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/08/29,287,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/09/01,285.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/09/02,283,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/09/03,272.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/09/04,275.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/09/05,270.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/09/08,271.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/09/09,270.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/09/10,271.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/09/11,273,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/09/12,268.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/09/15,261.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/09/16,264.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/09/17,260.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/09/18,257.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/09/19,259.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/09/22,256,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/09/23,261,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/09/24,255.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/09/25,266.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/09/26,266.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/09/29,268.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/10/07,278.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/10/08,279.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/10/09,279,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/10/10,290,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/10/13,294.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/10/14,291.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/10/15,292.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/10/16,294.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/10/17,289.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/10/20,281,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/10/21,282.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/10/22,284.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/10/23,279.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/10/24,279.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/10/27,287.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/10/28,287.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/10/29,287.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/10/30,283.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/10/31,283.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/11/03,286.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/11/04,282.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/11/05,284.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/11/06,293.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/11/07,293.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/11/10,301,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/11/11,299.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/11/12,302.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/11/13,305.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/11/14,311.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/11/17,315.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/11/18,309.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/11/19,313.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/11/20,310.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/11/21,312.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/11/24,302.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/11/25,302.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/11/26,298,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/11/27,300.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/11/28,305.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/12/01,301.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/12/02,299.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/12/03,300.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/12/04,303.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/12/08,309.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/12/09,314.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/12/10,315.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/12/11,318.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/12/12,320.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/12/15,326.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/12/16,323.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/12/17,319.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/12/18,323.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/12/19,330.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/12/22,325.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/12/24,318,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/12/29,321,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2003/12/31,330.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/01/02,320.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/01/05,328.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/01/06,343,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/01/07,373.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/01/09,379.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/01/12,382,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/01/13,380.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/01/14,364,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/01/20,364.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/01/29,344.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/01/30,341.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/02/03,331.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/02/04,319,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/02/05,308.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/02/06,315.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/02/09,317.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/02/11,318.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/02/13,321,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/02/17,326,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/02/18,341.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/02/19,338.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/02/20,344.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/02/23,345.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/02/24,352.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/02/25,346.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/02/26,351.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/02/27,347.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/03/01,354.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/03/02,360.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/03/03,348.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/03/04,360.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/03/05,355.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/03/08,350.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/03/09,341.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/03/10,335.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/03/11,344.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/03/12,349.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/03/15,343,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/03/16,338.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/03/17,332.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/03/18,345.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/03/19,342.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/03/22,342.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/03/23,343.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/03/24,346.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/03/25,347.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/03/26,347.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/03/29,344.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/03/30,346.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/03/31,357.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/04/01,343.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/04/02,336.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/04/05,329.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/04/06,332.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/04/07,336.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/04/08,336.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/04/12,351.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/04/13,352,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/04/14,381.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/04/16,348.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/04/19,353.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/04/20,351.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/04/21,343.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/04/22,345.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/04/23,351,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/04/26,350.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/04/27,351.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/04/28,357.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/04/29,356.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/05/07,377.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/05/10,364.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/05/11,357.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/05/13,373.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/05/14,381.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/05/17,385.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/05/18,378.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/05/19,379.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/05/20,391,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/05/21,386.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/05/24,381,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/05/25,390.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/05/26,387.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/05/27,380.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/05/30,376.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/05/31,382.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/06/01,388.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/06/02,388.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/06/04,373.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/06/07,363.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/06/08,365.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/06/09,353.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/06/10,359.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/06/11,354.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/06/14,356.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/06/15,348.97,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/06/16,352.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/06/17,357.72,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/06/18,366.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/06/21,362.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/06/25,350,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/06/28,344.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/06/29,338.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/06/30,332,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/07/01,338.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/07/02,351.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/07/05,362.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/07/06,370.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/07/07,370.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/07/08,378.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/07/09,378.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/07/12,373.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/07/13,358.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/07/14,355.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/07/15,367.72,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/07/16,367.72,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/07/19,376.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/07/20,380.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/07/21,374,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/07/22,372.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/07/23,376.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/07/26,385,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/07/27,386.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/07/28,392,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/07/29,395.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/07/30,406,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/08/02,403.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/08/03,410.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/08/04,414.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/08/05,413,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/08/06,418.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/08/09,418.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/08/10,415.22,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/08/11,416,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/08/12,420.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/08/13,423.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/08/16,424.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/08/17,422.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/08/18,431.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/08/19,436.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/08/20,448.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/08/23,442,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/08/24,427.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/08/25,427.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/08/26,409,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/08/27,404,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/08/30,410.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/08/31,401.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/09/01,402,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/09/02,407.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/09/03,398.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/09/06,393.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/09/07,396.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/09/08,399.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/09/09,403.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/09/10,399.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/09/13,400.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/09/17,412.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/09/20,424.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/09/21,426.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/09/22,432.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/09/23,438.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/09/24,439.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/09/28,447.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/10/07,470.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/10/08,464.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/10/11,473.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/10/12,486,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/10/13,469.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/10/14,477.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/10/15,477.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/10/18,477.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/10/19,456.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/10/20,466.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/10/21,476.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/10/22,476.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/10/25,479.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/10/26,470,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/10/27,475.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/10/28,462.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/10/29,449.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/11/01,469,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/11/02,449,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/11/03,455.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/11/04,463.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/11/05,456.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/11/08,455.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/11/09,457,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/11/11,443.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/11/12,450.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/11/16,439.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/11/17,438.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/11/18,441.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/11/19,446.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/11/22,472.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/11/23,461.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/11/24,464.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/11/25,461.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/11/26,462.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/11/29,465,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/11/30,471.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/12/01,462.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/12/03,419.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/12/06,419.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/12/07,416.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/12/08,399.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/12/09,409.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004/12/10,412.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
