ID,期货代码,日期,开盘价,最高价,最低价,收盘价,结算价,成交量,持仓量
332,L.DCE,2020-05-18,6385.0,6410.0,6320.0,6370,6360,354804,373941
333,L.DCE,2020-05-19,6380.0,6530.0,6340.0,6365,6435,442521,378240
334,L.DCE,2020-05-20,6365.0,6495.0,6330.0,6490,6410,344371,381128
335,L.DCE,2020-05-21,6500.0,6595.0,6460.0,6515,6535,436253,386687
336,L.DCE,2020-05-22,6515.0,6540.0,6390.0,6415,6455,398959,376418
337,L.DCE,2020-05-25,6415.0,6530.0,6415.0,6490,6470,323878,382452
338,L.DCE,2020-05-26,6500.0,6530.0,6450.0,6490,6485,244312,384428
339,L.DCE,2020-05-27,6500.0,6560.0,6430.0,6500,6485,362041,395752
340,L.DCE,2020-05-28,6520.0,6600.0,6450.0,6560,6515,470775,408115
341,L.DCE,2020-05-29,6585.0,6615.0,6515.0,6515,6560,427849,377239
342,L.DCE,2020-06-01,6520.0,6715.0,6515.0,6685,6620,369881,389985
343,L.DCE,2020-06-02,6685.0,6775.0,6650.0,6690,6700,332085,389045
344,L.DCE,2020-06-03,6695.0,6755.0,6670.0,6725,6710,281384,390025
345,L.DCE,2020-06-04,6710.0,6715.0,6550.0,6570,6615,401320,368435
346,L.DCE,2020-06-05,6595.0,6650.0,6570.0,6630,6615,203128,363302
347,L.DCE,2020-06-08,6660.0,6685.0,6585.0,6610,6625,372266,358411
348,L.DCE,2020-06-09,6575.0,6670.0,6535.0,6660,6605,336783,356177
349,L.DCE,2020-06-10,6650.0,6745.0,6625.0,6650,6675,363599,355677
350,L.DCE,2020-06-11,6670.0,6720.0,6610.0,6645,6660,363202,355655
351,L.DCE,2020-06-12,6600.0,6695.0,6480.0,6690,6580,504272,367290
352,L.DCE,2020-06-15,6695.0,6760.0,6635.0,6645,6700,502588,361727
353,L.DCE,2020-06-16,6655.0,6875.0,6620.0,6850,6760,525698,394658
354,L.DCE,2020-06-17,6870.0,6890.0,6780.0,6825,6825,340600,385736
355,L.DCE,2020-06-18,6825.0,6930.0,6790.0,6850,6860,367765,385743
356,L.DCE,2020-06-19,6850.0,6875.0,6760.0,6795,6820,344639,357908
357,L.DCE,2020-06-22,6810.0,6830.0,6745.0,6785,6785,279572,346818
358,L.DCE,2020-06-23,6780.0,6855.0,6775.0,6835,6815,239772,342126
359,L.DCE,2020-06-24,6860.0,6895.0,6805.0,6875,6845,205508,346938
360,L.DCE,2020-06-29,6810.0,6865.0,6725.0,6785,6790,280990,331267
361,L.DCE,2020-06-30,6795.0,6940.0,6785.0,6900,6875,335769,358005
362,L.DCE,2020-07-01,6885.0,6935.0,6865.0,6890,6890,178228,354685
363,L.DCE,2020-07-02,6890.0,6920.0,6820.0,6890,6875,305120,332353
364,L.DCE,2020-07-03,6895.0,7010.0,6890.0,7000,6950,267692,339938
365,L.DCE,2020-07-06,7000.0,7195.0,6960.0,7180,7085,366319,371680
366,L.DCE,2020-07-07,7180.0,7360.0,7135.0,7280,7245,453984,372045
367,L.DCE,2020-07-08,7265.0,7485.0,7265.0,7300,7380,644608,353324
368,L.DCE,2020-07-09,7315.0,7400.0,7225.0,7290,7300,480833,343316
369,L.DCE,2020-07-10,7305.0,7360.0,7150.0,7225,7250,455103,331100
370,L.DCE,2020-07-13,7250.0,7375.0,7230.0,7290,7305,370778,325092
371,L.DCE,2020-07-14,7300.0,7430.0,7225.0,7305,7320,431840,329654
372,L.DCE,2020-07-15,7300.0,7325.0,7215.0,7235,7260,365815,315885
373,L.DCE,2020-07-16,7250.0,7265.0,7105.0,7120,7185,413048,306753
374,L.DCE,2020-07-17,7130.0,7145.0,7050.0,7090,7085,312623,304579
375,L.DCE,2020-07-20,7085.0,7180.0,7015.0,7100,7085,341708,298304
376,L.DCE,2020-07-21,7080.0,7165.0,7035.0,7060,7085,289912,284030
377,L.DCE,2020-07-22,7085.0,7150.0,6975.0,6995,7070,349306,283472
378,L.DCE,2020-07-23,6995.0,7040.0,6940.0,7025,6980,303700,271453
379,L.DCE,2020-07-24,7005.0,7050.0,6905.0,6940,6975,271796,265178
380,L.DCE,2020-07-27,6940.0,7085.0,6915.0,7050,7010,272318,253268
381,L.DCE,2020-07-28,7055.0,7155.0,7025.0,7110,7075,245049,252008
382,L.DCE,2020-07-29,7110.0,7175.0,7065.0,7095,7105,218083,244928
383,L.DCE,2020-07-30,7105.0,7155.0,7035.0,7045,7095,224379,239017
384,L.DCE,2020-07-31,7045.0,7055.0,6930.0,6985,6980,258032,238967
385,L.DCE,2020-08-03,6980.0,7115.0,6965.0,7085,7040,228392,229952
386,L.DCE,2020-08-04,7100.0,7225.0,7070.0,7190,7150,254709,230194
387,L.DCE,2020-08-05,7165.0,7310.0,7135.0,7200,7220,337953,213271
388,L.DCE,2020-08-06,7245.0,7245.0,7145.0,7180,7195,178942,202441
389,L.DCE,2020-08-07,7195.0,7285.0,7120.0,7175,7185,240948,190267
390,L.DCE,2020-08-10,7170.0,7175.0,7005.0,7070,7065,222978,175929
391,L.DCE,2020-08-11,7085.0,7105.0,7035.0,7055,7065,138000,155064
392,L.DCE,2020-08-12,7060.0,7100.0,6990.0,7025,7045,199259,138254
393,L.DCE,2020-08-13,7025.0,7060.0,6935.0,6990,6995,139694,125648
394,L.DCE,2020-08-14,6990.0,7085.0,6960.0,7035,7025,135504,114540
395,L.DCE,2020-08-17,7020.0,7120.0,7000.0,7085,7045,150302,105596
396,L.DCE,2020-08-18,7060.0,7195.0,7055.0,7175,7135,124502,91473
397,L.DCE,2020-08-19,7180.0,7195.0,7095.0,7140,7135,190061,253148
398,L.DCE,2020-08-20,7140.0,7285.0,7115.0,7250,7190,294948,288345
399,L.DCE,2020-08-21,7250.0,7250.0,7110.0,7155,7165,219721,272953
400,L.DCE,2020-08-24,7155.0,7175.0,7115.0,7130,7145,136511,274421
401,L.DCE,2020-08-25,7145.0,7270.0,7140.0,7260,7215,194109,286682
402,L.DCE,2020-08-26,7250.0,7335.0,7215.0,7250,7260,205651,291170
403,L.DCE,2020-08-27,7260.0,7380.0,7255.0,7365,7330,243125,312735
404,L.DCE,2020-08-28,7365.0,7385.0,7280.0,7335,7325,170551,301692
405,L.DCE,2020-08-31,7335.0,7520.0,7330.0,7465,7440,276487,301943
406,L.DCE,2020-09-01,7475.0,7500.0,7420.0,7480,7455,168014,297644
407,L.DCE,2020-09-02,7485.0,7785.0,7480.0,7650,7640,462035,324368
408,L.DCE,2020-09-03,7635.0,7690.0,7580.0,7640,7640,252788,318669
409,L.DCE,2020-09-04,7640.0,7745.0,7565.0,7655,7655,438442,325822
410,L.DCE,2020-09-07,7680.0,7685.0,7570.0,7590,7610,248104,309245
411,L.DCE,2020-09-08,7580.0,7690.0,7550.0,7565,7605,301068,312944
412,L.DCE,2020-09-09,7535.0,7565.0,7380.0,7510,7470,374103,305976
413,L.DCE,2020-09-10,7535.0,7550.0,7405.0,7435,7485,261123,287777
414,L.DCE,2020-09-11,7420.0,7435.0,7300.0,7415,7365,284259,272103
415,L.DCE,2020-09-14,7390.0,7455.0,7375.0,7405,7410,211981,270249
416,L.DCE,2020-09-15,7405.0,7440.0,7330.0,7360,7385,255220,267167
417,L.DCE,2020-09-16,7360.0,7450.0,7305.0,7430,7360,232321,266645
418,L.DCE,2020-09-17,7425.0,7480.0,7275.0,7305,7385,312648,267763
419,L.DCE,2020-09-18,7315.0,7420.0,7300.0,7385,7365,217419,255320
420,L.DCE,2020-09-21,7375.0,7470.0,7330.0,7425,7410,267189,251755
421,L.DCE,2020-09-22,7400.0,7410.0,7240.0,7240,7320,329541,260891
422,L.DCE,2020-09-23,7250.0,7310.0,7180.0,7235,7230,272585,249773
423,L.DCE,2020-09-24,7255.0,7275.0,7130.0,7175,7195,238676,251205
424,L.DCE,2020-09-25,7175.0,7310.0,7140.0,7295,7245,318327,241153
425,L.DCE,2020-09-28,7275.0,7355.0,7245.0,7260,7290,253109,242441
426,L.DCE,2020-09-29,7260.0,7305.0,7195.0,7265,7245,227146,241157
427,L.DCE,2020-09-30,7265.0,7270.0,7075.0,7140,7160,248746,241029
428,L.DCE,2020-10-09,7200.0,7370.0,7165.0,7355,7275,189381,239527
429,L.DCE,2020-10-12,7335.0,7485.0,7330.0,7480,7415,237059,246446
430,L.DCE,2020-10-13,7470.0,7485.0,7385.0,7415,7430,185552,250830
431,L.DCE,2020-10-14,7430.0,7485.0,7410.0,7425,7445,210585,255804
432,L.DCE,2020-10-15,7420.0,7460.0,7310.0,7315,7380,290885,268423
433,L.DCE,2020-10-16,7300.0,7370.0,7250.0,7285,7295,260978,268216
434,L.DCE,2020-10-19,7290.0,7350.0,7200.0,7250,7265,301615,260681
435,L.DCE,2020-10-20,7250.0,7300.0,7210.0,7285,7260,167871,255821
436,L.DCE,2020-10-21,7275.0,7375.0,7230.0,7270,7290,272937,259291
437,L.DCE,2020-10-22,7270.0,7315.0,7215.0,7250,7265,201396,260255
438,L.DCE,2020-10-23,7250.0,7265.0,7155.0,7195,7215,233395,265247
439,L.DCE,2020-10-26,7195.0,7245.0,7130.0,7240,7195,262829,269502
440,L.DCE,2020-10-27,7225.0,7300.0,7175.0,7255,7230,228982,263583
441,L.DCE,2020-10-28,7240.0,7315.0,7230.0,7260,7260,242994,256159
442,L.DCE,2020-10-29,7230.0,7280.0,7160.0,7185,7210,326168,257129
443,L.DCE,2020-10-30,7145.0,7270.0,7040.0,7265,7155,450519,253679
444,L.DCE,2020-11-02,7265.0,7450.0,7240.0,7445,7350,441779,261014
445,L.DCE,2020-11-03,7440.0,7540.0,7400.0,7490,7470,320575,269312
446,L.DCE,2020-11-04,7500.0,7545.0,7405.0,7415,7475,290662,269216
447,L.DCE,2020-11-05,7430.0,7460.0,7355.0,7385,7405,267082,261953
448,L.DCE,2020-11-06,7400.0,7440.0,7350.0,7390,7390,215679,257662
449,L.DCE,2020-11-09,7400.0,7460.0,7290.0,7355,7365,378533,251638
450,L.DCE,2020-11-10,7460.0,7475.0,7280.0,7310,7370,321388,241144
451,L.DCE,2020-11-11,7320.0,7390.0,7240.0,7390,7315,299223,237358
452,L.DCE,2020-11-12,7390.0,7450.0,7375.0,7420,7410,246921,238814
453,L.DCE,2020-11-13,7400.0,7610.0,7400.0,7605,7515,412450,258700
454,L.DCE,2020-11-16,7605.0,7750.0,7560.0,7655,7655,367260,265872
455,L.DCE,2020-11-17,7680.0,7715.0,7590.0,7685,7645,294340,262559
456,L.DCE,2020-11-18,7695.0,7825.0,7665.0,7770,7755,413231,269579
457,L.DCE,2020-11-19,7790.0,7910.0,7715.0,7880,7810,375455,269043
458,L.DCE,2020-11-20,7895.0,7935.0,7725.0,7740,7800,325620,264619
459,L.DCE,2020-11-23,7760.0,7970.0,7720.0,7965,7865,394112,266921
460,L.DCE,2020-11-24,7980.0,8110.0,7955.0,8040,8035,401606,267104
461,L.DCE,2020-11-25,8055.0,8080.0,7870.0,7880,7995,358143,250018
462,L.DCE,2020-11-26,7885.0,8060.0,7845.0,7855,7935,356299,245802
463,L.DCE,2020-11-27,7850.0,8010.0,7820.0,7970,7900,332996,250857
464,L.DCE,2020-11-30,7985.0,8030.0,7860.0,7955,7925,320370,239382
465,L.DCE,2020-12-01,7950.0,7965.0,7800.0,7910,7880,305314,232769
466,L.DCE,2020-12-02,7915.0,7950.0,7740.0,7775,7850,376438,220376
467,L.DCE,2020-12-03,7770.0,7800.0,7670.0,7730,7730,289907,206880
468,L.DCE,2020-12-04,7725.0,7905.0,7675.0,7895,7820,314516,204885
469,L.DCE,2020-12-07,7895.0,8020.0,7805.0,8000,7925,348641,199159
470,L.DCE,2020-12-08,8010.0,8030.0,7825.0,7875,7930,258061,171309
471,L.DCE,2020-12-09,7870.0,7940.0,7830.0,7845,7880,236014,157823
472,L.DCE,2020-12-10,7855.0,8145.0,7840.0,7890,7970,390742,142388
473,L.DCE,2020-12-11,7880.0,7995.0,7850.0,7970,7920,275616,121460
474,L.DCE,2020-12-14,7985.0,8200.0,7880.0,7950,8060,373128,102490
475,L.DCE,2020-12-15,7920.0,7955.0,7790.0,7800,7880,207062,83307
476,L.DCE,2020-12-16,7815.0,7860.0,7730.0,7825,7805,329972,205670
477,L.DCE,2020-12-17,7825.0,7890.0,7765.0,7890,7815,251344,208196
478,L.DCE,2020-12-18,7890.0,8015.0,7875.0,7955,7940,277949,213675
479,L.DCE,2020-12-21,7955.0,8035.0,7815.0,7815,7920,313383,208300
480,L.DCE,2020-12-22,7815.0,8000.0,7755.0,7770,7880,409430,199506
481,L.DCE,2020-12-23,7800.0,7830.0,7715.0,7765,7765,285067,202845
482,L.DCE,2020-12-24,7790.0,7920.0,7780.0,7900,7850,311563,218406
483,L.DCE,2020-12-25,7885.0,7905.0,7660.0,7665,7790,394332,224014
484,L.DCE,2020-12-28,7680.0,7715.0,7585.0,7585,7650,330204,222595
485,L.DCE,2020-12-29,7600.0,7630.0,7540.0,7540,7580,264586,230214
486,L.DCE,2020-12-30,7540.0,7570.0,7450.0,7565,7515,291874,231225
487,L.DCE,2020-12-31,7575.0,7735.0,7505.0,7720,7605,275338,226111
488,L.DCE,2021-01-04,7725.0,7770.0,7625.0,7760,7690,217612,233607
489,L.DCE,2021-01-05,7745.0,7825.0,7660.0,7710,7740,255966,232191
490,L.DCE,2021-01-06,7735.0,7780.0,7630.0,7640,7700,272375,234267
491,L.DCE,2021-01-07,7625.0,7745.0,7580.0,7590,7660,337962,253837
492,L.DCE,2021-01-08,7580.0,7630.0,7425.0,7450,7545,383681,260106
493,L.DCE,2021-01-11,7465.0,7590.0,7415.0,7490,7490,399419,246806
494,L.DCE,2021-01-12,7490.0,7575.0,7395.0,7560,7480,342648,246551
495,L.DCE,2021-01-13,7575.0,7640.0,7445.0,7635,7540,391257,251586
496,L.DCE,2021-01-14,7620.0,7630.0,7475.0,7560,7540,360175,250045
497,L.DCE,2021-01-15,7550.0,7640.0,7490.0,7605,7550,360096,259245
498,L.DCE,2021-01-18,7595.0,7780.0,7555.0,7760,7640,408359,255064
499,L.DCE,2021-01-19,7750.0,7805.0,7700.0,7740,7750,336075,254483
500,L.DCE,2021-01-20,7750.0,7790.0,7670.0,7680,7730,277619,250332
501,L.DCE,2021-01-21,7685.0,7815.0,7685.0,7815,7745,299928,270584
502,L.DCE,2021-01-22,7815.0,7900.0,7705.0,7880,7815,431625,294298
503,L.DCE,2021-01-25,7855.0,7970.0,7690.0,7740,7805,447782,268814
504,L.DCE,2021-01-26,7730.0,7850.0,7725.0,7745,7790,324880,282077
505,L.DCE,2021-01-27,7770.0,7870.0,7745.0,7865,7800,302345,286754
506,L.DCE,2021-01-28,7865.0,7950.0,7830.0,7935,7890,393399,307249
507,L.DCE,2021-01-29,7945.0,8030.0,7915.0,7980,7970,378661,318279
508,L.DCE,2021-02-01,8000.0,8065.0,7855.0,7865,7940,374222,304108
509,L.DCE,2021-02-02,7870.0,7910.0,7805.0,7860,7860,301928,299158
510,L.DCE,2021-02-03,7880.0,7995.0,7835.0,7980,7905,307188,321199
511,L.DCE,2021-02-04,7995.0,8085.0,7930.0,8085,8005,333482,339712
512,L.DCE,2021-02-05,8080.0,8115.0,8020.0,8045,8060,284193,332243
513,L.DCE,2021-02-08,8050.0,8120.0,7980.0,8030,8040,297749,325443
514,L.DCE,2021-02-09,8030.0,8075.0,7925.0,7995,7985,292385,307343
515,L.DCE,2021-02-10,7970.0,8010.0,7905.0,7955,7945,221131,290582
516,L.DCE,2021-02-18,8300.0,8605.0,8220.0,8585,8435,367240,330731
517,L.DCE,2021-02-19,8590.0,8825.0,8520.0,8795,8640,547335,380137
518,L.DCE,2021-02-22,8800.0,9145.0,8760.0,8995,8930,658351,359400
519,L.DCE,2021-02-23,8970.0,9120.0,8745.0,8840,8920,698230,348254
520,L.DCE,2021-02-24,8820.0,8980.0,8735.0,8735,8845,588900,330014
521,L.DCE,2021-02-25,8770.0,9075.0,8680.0,8895,8875,733927,336943
522,L.DCE,2021-02-26,8905.0,9000.0,8720.0,8885,8860,588458,323330
523,L.DCE,2021-03-01,8850.0,8960.0,8680.0,8795,8810,615181,308280
524,L.DCE,2021-03-02,8780.0,8945.0,8645.0,8905,8755,560325,323727
525,L.DCE,2021-03-03,8930.0,9075.0,8865.0,9035,8965,690133,350801
526,L.DCE,2021-03-04,9030.0,9255.0,8920.0,8940,9060,814938,346266
527,L.DCE,2021-03-05,8940.0,9000.0,8790.0,8930,8895,718600,295751
528,L.DCE,2021-03-08,8935.0,9265.0,8895.0,9145,9115,619552,291027
529,L.DCE,2021-03-09,9120.0,9180.0,8925.0,8930,9110,521860,287986
530,L.DCE,2021-03-10,8970.0,9035.0,8745.0,8765,8910,575373,266312
531,L.DCE,2021-03-11,8800.0,8990.0,8750.0,8975,8840,490980,255219
532,L.DCE,2021-03-12,8960.0,9125.0,8920.0,9030,9010,523535,259524
533,L.DCE,2021-03-15,9030.0,9165.0,8950.0,9080,9055,603240,266675
534,L.DCE,2021-03-16,9040.0,9210.0,8965.0,8980,9075,559281,269021
535,L.DCE,2021-03-17,8960.0,9000.0,8840.0,8885,8925,475875,259686
536,L.DCE,2021-03-18,8870.0,8920.0,8775.0,8800,8845,508924,260181
537,L.DCE,2021-03-19,8795.0,8805.0,8620.0,8645,8705,606735,257763
538,L.DCE,2021-03-22,8645.0,8810.0,8640.0,8670,8705,426185,263865
539,L.DCE,2021-03-23,8675.0,8695.0,8485.0,8555,8580,458359,270313
540,L.DCE,2021-03-24,8535.0,8610.0,8455.0,8585,8530,426912,266663
541,L.DCE,2021-03-25,8600.0,8695.0,8480.0,8585,8590,419995,251472
542,L.DCE,2021-03-26,8555.0,8650.0,8510.0,8645,8580,391415,249516
543,L.DCE,2021-03-29,8645.0,8810.0,8560.0,8605,8675,459785,255633
544,L.DCE,2021-03-30,8650.0,8730.0,8545.0,8575,8635,389542,255708
545,L.DCE,2021-03-31,8540.0,8595.0,8425.0,8500,8520,411906,255134
546,L.DCE,2021-04-01,8470.0,8640.0,8410.0,8625,8525,363793,251454
547,L.DCE,2021-04-02,8625.0,8755.0,8550.0,8725,8640,372200,251664
548,L.DCE,2021-04-06,8670.0,8745.0,8615.0,8710,8670,266986,235799
549,L.DCE,2021-04-07,8715.0,8905.0,8710.0,8735,8800,418386,239973
550,L.DCE,2021-04-08,8735.0,8745.0,8560.0,8610,8660,320869,226779
551,L.DCE,2021-04-09,8600.0,8635.0,8515.0,8520,8560,284968,216264
552,L.DCE,2021-04-12,8520.0,8520.0,8270.0,8290,8375,378289,218090
553,L.DCE,2021-04-13,8295.0,8335.0,8160.0,8175,8240,345593,195399
554,L.DCE,2021-04-14,8175.0,8255.0,8145.0,8235,8200,252307,180575
555,L.DCE,2021-04-15,8235.0,8400.0,8220.0,8350,8320,251042,147439
556,L.DCE,2021-04-16,8360.0,8470.0,8310.0,8355,8385,186141,125678
557,L.DCE,2021-04-19,8350.0,8430.0,8290.0,8340,8360,419024,260850
558,L.DCE,2021-04-20,8340.0,8395.0,8245.0,8260,8325,348793,286259
559,L.DCE,2021-04-21,8260.0,8260.0,8060.0,8085,8120,491836,314967
560,L.DCE,2021-04-22,8080.0,8160.0,7980.0,8130,8090,511000,325122
561,L.DCE,2021-04-23,8130.0,8155.0,8050.0,8100,8100,317936,331418
562,L.DCE,2021-04-26,8100.0,8225.0,8075.0,8120,8155,522282,327598
563,L.DCE,2021-04-27,8120.0,8205.0,8015.0,8185,8115,486018,333838
564,L.DCE,2021-04-28,8195.0,8220.0,8125.0,8190,8170,354974,339485
565,L.DCE,2021-04-29,8190.0,8235.0,8110.0,8165,8170,396494,342805
566,L.DCE,2021-04-30,8170.0,8230.0,8015.0,8040,8100,485376,351689
567,L.DCE,2021-05-06,8150.0,8290.0,8065.0,8235,8215,386648,346496
568,L.DCE,2021-05-07,8245.0,8490.0,8240.0,8475,8380,536313,354047
569,L.DCE,2021-05-10,8430.0,8500.0,8350.0,8360,8405,523291,335757
570,L.DCE,2021-05-11,8360.0,8380.0,8180.0,8245,8250,525142,341018
571,L.DCE,2021-05-12,8230.0,8395.0,8200.0,8360,8295,544446,338586
572,L.DCE,2021-05-13,8360.0,8390.0,8160.0,8205,8270,604297,330672
573,L.DCE,2021-05-14,8205.0,8230.0,8020.0,8105,8125,586767,333949
574,L.DCE,2021-05-17,8120.0,8195.0,8065.0,8080,8130,456156,349185
575,L.DCE,2021-05-18,8060.0,8120.0,8010.0,8065,8060,449831,362203
576,L.DCE,2021-05-19,8070.0,8080.0,7840.0,7920,7925,668961,395788
577,L.DCE,2021-05-20,7900.0,7900.0,7715.0,7835,7815,604893,372262
578,L.DCE,2021-05-21,7830.0,7890.0,7750.0,7810,7815,474205,352448
579,L.DCE,2021-05-24,7850.0,7905.0,7745.0,7805,7825,572705,357040
580,L.DCE,2021-05-25,7800.0,7900.0,7790.0,7830,7835,434824,356369
581,L.DCE,2021-05-26,7820.0,7910.0,7750.0,7890,7835,629069,351733
582,L.DCE,2021-05-27,7865.0,7895.0,7760.0,7765,7820,563061,358080
583,L.DCE,2021-05-28,7760.0,7875.0,7655.0,7665,7755,688619,400234
584,L.DCE,2021-05-31,7665.0,7780.0,7650.0,7755,7720,471130,373709
585,L.DCE,2021-06-01,7775.0,7900.0,7730.0,7865,7820,493093,357708
586,L.DCE,2021-06-02,7900.0,7950.0,7800.0,7815,7880,464348,342729
587,L.DCE,2021-06-03,7815.0,7895.0,7790.0,7815,7840,367931,343749
588,L.DCE,2021-06-04,7800.0,7815.0,7705.0,7725,7750,470707,353344
589,L.DCE,2021-06-07,7735.0,7755.0,7550.0,7555,7640,531439,388132
590,L.DCE,2021-06-08,7555.0,7575.0,7515.0,7550,7545,407853,402752
591,L.DCE,2021-06-09,7550.0,7650.0,7495.0,7620,7565,450928,395133
592,L.DCE,2021-06-10,7610.0,7640.0,7555.0,7615,7590,363267,388895
593,L.DCE,2021-06-11,7635.0,7695.0,7585.0,7670,7645,409195,373613
594,L.DCE,2021-06-15,7700.0,7750.0,7605.0,7670,7670,348917,371888
595,L.DCE,2021-06-16,7670.0,7760.0,7665.0,7720,7715,362899,363758
596,L.DCE,2021-06-17,7725.0,7750.0,7680.0,7725,7715,404704,354555
597,L.DCE,2021-06-18,7735.0,7835.0,7645.0,7790,7740,583154,346668
598,L.DCE,2021-06-21,7790.0,7915.0,7755.0,7895,7845,569364,336785
599,L.DCE,2021-06-22,7880.0,7975.0,7870.0,7935,7925,484262,322826
600,L.DCE,2021-06-23,7935.0,7975.0,7850.0,7900,7910,569841,355759
601,L.DCE,2021-06-24,7900.0,7965.0,7900.0,7940,7935,403675,355141
602,L.DCE,2021-06-25,7935.0,8115.0,7925.0,8075,8025,663762,361549
603,L.DCE,2021-06-28,8095.0,8245.0,8085.0,8215,8180,600223,382744
604,L.DCE,2021-06-29,8215.0,8245.0,8145.0,8170,8195,410587,381194
605,L.DCE,2021-06-30,8170.0,8235.0,8125.0,8175,8170,374736,374740
606,L.DCE,2021-07-01,8195.0,8285.0,8135.0,8190,8210,482371,374698
607,L.DCE,2021-07-02,8230.0,8295.0,8170.0,8195,8230,404849,366343
608,L.DCE,2021-07-05,8185.0,8340.0,8140.0,8280,8255,474556,384046
609,L.DCE,2021-07-06,8265.0,8335.0,8210.0,8275,8280,377116,391819
610,L.DCE,2021-07-07,8265.0,8275.0,8055.0,8065,8125,512093,355478
611,L.DCE,2021-07-08,8065.0,8135.0,8025.0,8135,8080,414125,339241
612,L.DCE,2021-07-09,8130.0,8280.0,8085.0,8280,8165,371466,346832
613,L.DCE,2021-07-12,8285.0,8435.0,8270.0,8375,8370,505505,374706
614,L.DCE,2021-07-13,8380.0,8410.0,8335.0,8385,8380,340911,385644
615,L.DCE,2021-07-14,8375.0,8380.0,8235.0,8295,8290,475812,365073
616,L.DCE,2021-07-15,8280.0,8295.0,8130.0,8225,8205,479669,338704
617,L.DCE,2021-07-16,8225.0,8380.0,8185.0,8335,8285,552417,340401
618,L.DCE,2021-07-19,8335.0,8490.0,8290.0,8465,8390,504039,360980
619,L.DCE,2021-07-20,8420.0,8440.0,8260.0,8410,8350,517507,338167
620,L.DCE,2021-07-21,8400.0,8445.0,8315.0,8365,8375,389251,325200
621,L.DCE,2021-07-22,8395.0,8500.0,8355.0,8385,8425,414596,325210
622,L.DCE,2021-07-23,8380.0,8415.0,8280.0,8325,8345,379659,310609
623,L.DCE,2021-07-26,8315.0,8335.0,8160.0,8165,8240,424648,306683
624,L.DCE,2021-07-27,8195.0,8240.0,8120.0,8130,8175,345739,301387
625,L.DCE,2021-07-28,8150.0,8260.0,8055.0,8235,8160,426033,281214
626,L.DCE,2021-07-29,8225.0,8315.0,8225.0,8305,8280,307769,267444
627,L.DCE,2021-07-30,8280.0,8360.0,8245.0,8320,8310,325533,264469
628,L.DCE,2021-08-02,8320.0,8320.0,8165.0,8175,8230,393387,251042
629,L.DCE,2021-08-03,8190.0,8190.0,8040.0,8040,8110,347948,252488
630,L.DCE,2021-08-04,8015.0,8100.0,7980.0,8070,8035,318673,244514
631,L.DCE,2021-08-05,8045.0,8145.0,8040.0,8055,8085,287718,238094
632,L.DCE,2021-08-06,8060.0,8120.0,8020.0,8075,8065,286457,225603
633,L.DCE,2021-08-09,8080.0,8150.0,7990.0,8100,8075,373592,219643
634,L.DCE,2021-08-10,8100.0,8265.0,8080.0,8265,8160,362645,198430
635,L.DCE,2021-08-11,8255.0,8295.0,8240.0,8285,8265,264144,186583
636,L.DCE,2021-08-12,8255.0,8320.0,8225.0,8280,8275,232825,171050
637,L.DCE,2021-08-13,8295.0,8380.0,8270.0,8355,8325,250258,159329
638,L.DCE,2021-08-16,8355.0,8395.0,8310.0,8375,8355,207150,136515
639,L.DCE,2021-08-17,8375.0,8435.0,8340.0,8430,8395,171093,127548
640,L.DCE,2021-08-18,8425.0,8440.0,8355.0,8380,8400,363161,253916
641,L.DCE,2021-08-19,8380.0,8385.0,8150.0,8155,8250,409659,260334
642,L.DCE,2021-08-20,8140.0,8170.0,8080.0,8130,8125,361388,260002
643,L.DCE,2021-08-23,8095.0,8190.0,8075.0,8175,8125,373361,254931
644,L.DCE,2021-08-24,8180.0,8300.0,8170.0,8270,8245,348145,255563
645,L.DCE,2021-08-25,8270.0,8295.0,8225.0,8235,8260,246672,259934
646,L.DCE,2021-08-26,8250.0,8255.0,8080.0,8090,8160,347286,270580
647,L.DCE,2021-08-27,8090.0,8150.0,8065.0,8115,8105,298914,273750
648,L.DCE,2021-08-30,8125.0,8260.0,8095.0,8190,8185,462261,267241
649,L.DCE,2021-08-31,8190.0,8205.0,8020.0,8035,8100,414135,300917
650,L.DCE,2021-09-01,8035.0,8095.0,7980.0,8075,8030,405012,312279
651,L.DCE,2021-09-02,8080.0,8285.0,8060.0,8285,8160,446858,288740
652,L.DCE,2021-09-03,8280.0,8390.0,8280.0,8375,8340,424181,311256
653,L.DCE,2021-09-06,8375.0,8380.0,8275.0,8330,8315,330693,305905
654,L.DCE,2021-09-07,8350.0,8485.0,8335.0,8465,8415,416304,338440
655,L.DCE,2021-09-08,8460.0,8575.0,8385.0,8520,8485,515789,357683
656,L.DCE,2021-09-09,8545.0,8545.0,8430.0,8455,8490,382970,349548
657,L.DCE,2021-09-10,8440.0,8560.0,8415.0,8490,8485,438401,354461
658,L.DCE,2021-09-13,8510.0,8650.0,8500.0,8515,8570,514764,363565
659,L.DCE,2021-09-14,8510.0,8625.0,8420.0,8565,8530,554230,359601
660,L.DCE,2021-09-15,8575.0,8985.0,8470.0,8980,8715,764154,404494
661,L.DCE,2021-09-16,9005.0,9275.0,8910.0,8930,9125,891110,382461
662,L.DCE,2021-09-17,8915.0,8965.0,8685.0,8760,8845,743713,335302
663,L.DCE,2021-09-22,8750.0,8950.0,8670.0,8870,8800,448521,326936
