ID,证券代码,日期,开盘价,最高价,最低价,收盘价,结算价,成交量,持仓量
240,PP.DCE,2019/12/25,7495.0000,7520.0000,7451.0000,7518.0000,7485.0000,811242.0000,687374.0000
241,PP.DCE,2019/12/26,7518.0000,7591.0000,7505.0000,7588.0000,7551.0000,596220.0000,650784.0000
242,PP.DCE,2019/12/27,7588.0000,7648.0000,7574.0000,7615.0000,7609.0000,654556.0000,620994.0000
243,PP.DCE,2019/12/30,7604.0000,7660.0000,7602.0000,7635.0000,7637.0000,474592.0000,624460.0000
244,PP.DCE,2019/12/31,7640.0000,7650.0000,7556.0000,7582.0000,7594.0000,603454.0000,610838.0000
245,PP.DCE,2020/01/02,7592.0000,7608.0000,7552.0000,7565.0000,7576.0000,173273.0000,314288.0000
246,PP.DCE,2020/01/03,7561.0000,7573.0000,7488.0000,7519.0000,7528.0000,330045.0000,324979.0000
247,PP.DCE,2020/01/06,7525.0000,7635.0000,7501.0000,7617.0000,7573.0000,411639.0000,318906.0000
248,PP.DCE,2020/01/07,7603.0000,7610.0000,7517.0000,7542.0000,7562.0000,314586.0000,341238.0000
249,PP.DCE,2020/01/08,7538.0000,7700.0000,7533.0000,7628.0000,7610.0000,411301.0000,323520.0000
250,PP.DCE,2020/01/09,7602.0000,7710.0000,7583.0000,7617.0000,7637.0000,515129.0000,332945.0000
251,PP.DCE,2020/01/10,7625.0000,7700.0000,7617.0000,7699.0000,7655.0000,298031.0000,357975.0000
252,PP.DCE,2020/01/13,7700.0000,7765.0000,7670.0000,7748.0000,7713.0000,366349.0000,370179.0000
253,PP.DCE,2020/01/14,7748.0000,7748.0000,7658.0000,7662.0000,7697.0000,245509.0000,352850.0000
254,PP.DCE,2020/01/15,7676.0000,7681.0000,7555.0000,7566.0000,7602.0000,327181.0000,340885.0000
255,PP.DCE,2020/01/16,7568.0000,7597.0000,7537.0000,7540.0000,7562.0000,191356.0000,348027.0000
256,PP.DCE,2020/01/17,7540.0000,7560.0000,7513.0000,7516.0000,7536.0000,190060.0000,346306.0000
257,PP.DCE,2020/01/20,7524.0000,7539.0000,7490.0000,7520.0000,7516.0000,224701.0000,335972.0000
258,PP.DCE,2020/01/21,7512.0000,7528.0000,7421.0000,7447.0000,7476.0000,243338.0000,348507.0000
259,PP.DCE,2020/01/22,7442.0000,7450.0000,7312.0000,7333.0000,7363.0000,331211.0000,359167.0000
260,PP.DCE,2020/01/23,7320.0000,7398.0000,7313.0000,7324.0000,7343.0000,192243.0000,331892.0000
261,PP.DCE,2020/02/03,6903.0000,6962.0000,6903.0000,6903.0000,6909.0000,182949.0000,317109.0000
262,PP.DCE,2020/02/04,6695.0000,6950.0000,6680.0000,6921.0000,6887.0000,275020.0000,289905.0000
263,PP.DCE,2020/02/05,6933.0000,6987.0000,6891.0000,6896.0000,6933.0000,272978.0000,341031.0000
264,PP.DCE,2020/02/06,6930.0000,6939.0000,6866.0000,6924.0000,6908.0000,217240.0000,346275.0000
265,PP.DCE,2020/02/07,6918.0000,6926.0000,6855.0000,6868.0000,6880.0000,250628.0000,381693.0000
266,PP.DCE,2020/02/10,6840.0000,6882.0000,6824.0000,6833.0000,6851.0000,215328.0000,399431.0000
267,PP.DCE,2020/02/11,6840.0000,6881.0000,6813.0000,6857.0000,6858.0000,206766.0000,390308.0000
268,PP.DCE,2020/02/12,6861.0000,6895.0000,6831.0000,6858.0000,6864.0000,235706.0000,391810.0000
269,PP.DCE,2020/02/13,6868.0000,6877.0000,6802.0000,6815.0000,6838.0000,221743.0000,414640.0000
270,PP.DCE,2020/02/14,6825.0000,6856.0000,6791.0000,6854.0000,6825.0000,237812.0000,396308.0000
271,PP.DCE,2020/02/17,6856.0000,6909.0000,6843.0000,6905.0000,6882.0000,242096.0000,386096.0000
272,PP.DCE,2020/02/18,6912.0000,7014.0000,6908.0000,6952.0000,6964.0000,402400.0000,379041.0000
273,PP.DCE,2020/02/19,6952.0000,7060.0000,6952.0000,7052.0000,7021.0000,338935.0000,374069.0000
274,PP.DCE,2020/02/20,7071.0000,7144.0000,7039.0000,7138.0000,7097.0000,369751.0000,375983.0000
275,PP.DCE,2020/02/21,7138.0000,7149.0000,7073.0000,7105.0000,7107.0000,296662.0000,376154.0000
276,PP.DCE,2020/02/24,7055.0000,7108.0000,7020.0000,7078.0000,7062.0000,310023.0000,382252.0000
277,PP.DCE,2020/02/25,7038.0000,7099.0000,7011.0000,7081.0000,7050.0000,311588.0000,384062.0000
278,PP.DCE,2020/02/26,7055.0000,7084.0000,7035.0000,7045.0000,7056.0000,277991.0000,388831.0000
279,PP.DCE,2020/02/27,7011.0000,7035.0000,6976.0000,7013.0000,7006.0000,292100.0000,391623.0000
280,PP.DCE,2020/02/28,6950.0000,6960.0000,6823.0000,6834.0000,6897.0000,433085.0000,364078.0000
281,PP.DCE,2020/03/02,6763.0000,6998.0000,6763.0000,6982.0000,6929.0000,385637.0000,354844.0000
282,PP.DCE,2020/03/03,7030.0000,7123.0000,7011.0000,7064.0000,7069.0000,392649.0000,347806.0000
283,PP.DCE,2020/03/04,7055.0000,7118.0000,7051.0000,7114.0000,7082.0000,298950.0000,338602.0000
284,PP.DCE,2020/03/05,7130.0000,7177.0000,7108.0000,7155.0000,7146.0000,364622.0000,334532.0000
285,PP.DCE,2020/03/06,7118.0000,7170.0000,7088.0000,7145.0000,7126.0000,350206.0000,336474.0000
286,PP.DCE,2020/03/09,6841.0000,6917.0000,6841.0000,6841.0000,6855.0000,161530.0000,310811.0000
287,PP.DCE,2020/03/10,6841.0000,7014.0000,6834.0000,6987.0000,6918.0000,435910.0000,264440.0000
288,PP.DCE,2020/03/11,7037.0000,7073.0000,6941.0000,6948.0000,7014.0000,326432.0000,266746.0000
289,PP.DCE,2020/03/12,6910.0000,6938.0000,6827.0000,6844.0000,6880.0000,408340.0000,263398.0000
290,PP.DCE,2020/03/13,6790.0000,6869.0000,6675.0000,6834.0000,6766.0000,529468.0000,255235.0000
291,PP.DCE,2020/03/16,6782.0000,6820.0000,6686.0000,6686.0000,6756.0000,398503.0000,281752.0000
292,PP.DCE,2020/03/17,6631.0000,6702.0000,6580.0000,6691.0000,6648.0000,420710.0000,280855.0000
293,PP.DCE,2020/03/18,6642.0000,6684.0000,6505.0000,6508.0000,6610.0000,372521.0000,279532.0000
294,PP.DCE,2020/03/19,6450.0000,6488.0000,6346.0000,6447.0000,6388.0000,451185.0000,252739.0000
295,PP.DCE,2020/03/20,6530.0000,6621.0000,6464.0000,6543.0000,6527.0000,399740.0000,247889.0000
296,PP.DCE,2020/03/23,6300.0000,6415.0000,6300.0000,6373.0000,6365.0000,385265.0000,237878.0000
297,PP.DCE,2020/03/24,6450.0000,6470.0000,6240.0000,6364.0000,6364.0000,445120.0000,243011.0000
298,PP.DCE,2020/03/25,6430.0000,6435.0000,6323.0000,6376.0000,6372.0000,327400.0000,241689.0000
299,PP.DCE,2020/03/26,6345.0000,6350.0000,6087.0000,6152.0000,6227.0000,524617.0000,222584.0000
300,PP.DCE,2020/03/27,6150.0000,6191.0000,5898.0000,5911.0000,5997.0000,363144.0000,260527.0000
301,PP.DCE,2020/03/30,5710.0000,5797.0000,5638.0000,5638.0000,5673.0000,356477.0000,284091.0000
302,PP.DCE,2020/03/31,5650.0000,5899.0000,5650.0000,5819.0000,5791.0000,418448.0000,278991.0000
303,PP.DCE,2020/04/01,5791.0000,5846.0000,5741.0000,5820.0000,5803.0000,312897.0000,297381.0000
304,PP.DCE,2020/04/02,5808.0000,6151.0000,5808.0000,6151.0000,6006.0000,547390.0000,308817.0000
305,PP.DCE,2020/04/03,6348.0000,6348.0000,6172.0000,6326.0000,6247.0000,562986.0000,292871.0000
306,PP.DCE,2020/04/07,6430.0000,6654.0000,6421.0000,6639.0000,6569.0000,639500.0000,299369.0000
307,PP.DCE,2020/04/08,6569.0000,6706.0000,6491.0000,6546.0000,6598.0000,908701.0000,307594.0000
308,PP.DCE,2020/04/09,6576.0000,6788.0000,6554.0000,6743.0000,6679.0000,878480.0000,316204.0000
309,PP.DCE,2020/04/10,6650.0000,7007.0000,6613.0000,6984.0000,6820.0000,1260111.0000,357386.0000
310,PP.DCE,2020/04/13,7290.0000,7297.0000,6948.0000,7218.0000,7164.0000,2072312.0000,451321.0000
311,PP.DCE,2020/04/14,7218.0000,7218.0000,6676.0000,6744.0000,6869.0000,2754055.0000,454828.0000
312,PP.DCE,2020/04/15,6680.0000,6868.0000,6603.0000,6677.0000,6737.0000,2078795.0000,442899.0000
313,PP.DCE,2020/04/16,6663.0000,6791.0000,6634.0000,6757.0000,6715.0000,1446938.0000,450047.0000
314,PP.DCE,2020/04/17,6791.0000,6986.0000,6780.0000,6875.0000,6882.0000,1527211.0000,428265.0000
315,PP.DCE,2020/04/20,6820.0000,6866.0000,6715.0000,6840.0000,6798.0000,962314.0000,433676.0000
316,PP.DCE,2020/04/21,6722.0000,6828.0000,6480.0000,6606.0000,6633.0000,1474776.0000,428732.0000
317,PP.DCE,2020/04/22,6500.0000,6520.0000,6357.0000,6491.0000,6436.0000,1325309.0000,453395.0000
318,PP.DCE,2020/04/23,6594.0000,6995.0000,6588.0000,6903.0000,6791.0000,1452445.0000,454767.0000
319,PP.DCE,2020/04/24,6999.0000,7000.0000,6824.0000,6900.0000,6885.0000,1027767.0000,447715.0000
320,PP.DCE,2020/04/27,6890.0000,7043.0000,6888.0000,6921.0000,6953.0000,1106598.0000,444800.0000
321,PP.DCE,2020/04/28,6855.0000,6964.0000,6824.0000,6918.0000,6893.0000,865936.0000,429549.0000
322,PP.DCE,2020/04/29,6960.0000,7010.0000,6805.0000,6848.0000,6870.0000,810038.0000,412465.0000
323,PP.DCE,2020/04/30,6888.0000,7012.0000,6827.0000,7000.0000,6938.0000,857076.0000,430440.0000
324,PP.DCE,2020/05/06,7106.0000,7198.0000,7021.0000,7152.0000,7115.0000,768130.0000,445098.0000
325,PP.DCE,2020/05/07,7066.0000,7215.0000,7008.0000,7022.0000,7119.0000,1007402.0000,434664.0000
326,PP.DCE,2020/05/08,7100.0000,7100.0000,6912.0000,7022.0000,7004.0000,961094.0000,428593.0000
327,PP.DCE,2020/05/11,7027.0000,7065.0000,6742.0000,6788.0000,6883.0000,1226326.0000,447595.0000
328,PP.DCE,2020/05/12,6779.0000,6849.0000,6753.0000,6845.0000,6802.0000,841052.0000,442909.0000
329,PP.DCE,2020/05/13,6856.0000,6924.0000,6773.0000,6887.0000,6855.0000,1031466.0000,450957.0000
330,PP.DCE,2020/05/14,6900.0000,6905.0000,6830.0000,6879.0000,6864.0000,728412.0000,437058.0000
331,PP.DCE,2020/05/15,6880.0000,6958.0000,6835.0000,6923.0000,6898.0000,868536.0000,439354.0000
332,PP.DCE,2020/05/18,6925.0000,6948.0000,6823.0000,6915.0000,6884.0000,852267.0000,428680.0000
333,PP.DCE,2020/05/19,6931.0000,7100.0000,6923.0000,6982.0000,7016.0000,1065404.0000,421917.0000
334,PP.DCE,2020/05/20,6978.0000,7170.0000,6960.0000,7141.0000,7056.0000,882577.0000,473756.0000
335,PP.DCE,2020/05/21,7168.0000,7263.0000,7122.0000,7159.0000,7183.0000,995931.0000,457083.0000
336,PP.DCE,2020/05/22,7180.0000,7198.0000,7026.0000,7041.0000,7108.0000,891588.0000,422124.0000
337,PP.DCE,2020/05/25,7068.0000,7189.0000,7038.0000,7142.0000,7123.0000,711686.0000,448487.0000
338,PP.DCE,2020/05/26,7155.0000,7197.0000,7086.0000,7110.0000,7135.0000,773919.0000,419474.0000
339,PP.DCE,2020/05/27,7124.0000,7179.0000,7057.0000,7150.0000,7116.0000,753194.0000,434556.0000
340,PP.DCE,2020/05/28,7150.0000,7245.0000,7073.0000,7170.0000,7156.0000,1000928.0000,423802.0000
341,PP.DCE,2020/05/29,7193.0000,7295.0000,7160.0000,7201.0000,7230.0000,1098496.0000,447403.0000
342,PP.DCE,2020/06/01,7193.0000,7457.0000,7181.0000,7456.0000,7349.0000,869912.0000,516506.0000
343,PP.DCE,2020/06/02,7450.0000,7589.0000,7406.0000,7513.0000,7493.0000,929579.0000,501448.0000
344,PP.DCE,2020/06/03,7525.0000,7544.0000,7457.0000,7504.0000,7500.0000,717650.0000,503637.0000
345,PP.DCE,2020/06/04,7478.0000,7487.0000,7318.0000,7342.0000,7391.0000,812104.0000,458151.0000
346,PP.DCE,2020/06/05,7339.0000,7407.0000,7323.0000,7381.0000,7375.0000,507305.0000,455346.0000
347,PP.DCE,2020/06/08,7427.0000,7450.0000,7280.0000,7360.0000,7350.0000,809089.0000,431577.0000
348,PP.DCE,2020/06/09,7347.0000,7469.0000,7289.0000,7457.0000,7372.0000,745304.0000,467605.0000
349,PP.DCE,2020/06/10,7443.0000,7487.0000,7344.0000,7369.0000,7410.0000,685192.0000,428524.0000
350,PP.DCE,2020/06/11,7377.0000,7390.0000,7307.0000,7326.0000,7345.0000,613941.0000,411704.0000
351,PP.DCE,2020/06/12,7288.0000,7338.0000,7190.0000,7329.0000,7273.0000,693426.0000,407260.0000
352,PP.DCE,2020/06/15,7337.0000,7387.0000,7283.0000,7303.0000,7336.0000,587364.0000,391218.0000
353,PP.DCE,2020/06/16,7303.0000,7484.0000,7295.0000,7443.0000,7414.0000,603483.0000,419894.0000
354,PP.DCE,2020/06/17,7460.0000,7535.0000,7401.0000,7513.0000,7469.0000,603942.0000,445990.0000
355,PP.DCE,2020/06/18,7510.0000,7563.0000,7463.0000,7480.0000,7503.0000,595417.0000,427311.0000
356,PP.DCE,2020/06/19,7488.0000,7497.0000,7428.0000,7475.0000,7462.0000,496313.0000,415609.0000
357,PP.DCE,2020/06/22,7488.0000,7518.0000,7420.0000,7466.0000,7460.0000,503799.0000,407185.0000
358,PP.DCE,2020/06/23,7464.0000,7499.0000,7415.0000,7494.0000,7463.0000,473546.0000,417721.0000
359,PP.DCE,2020/06/24,7502.0000,7516.0000,7420.0000,7474.0000,7459.0000,408131.0000,380184.0000
360,PP.DCE,2020/06/29,7430.0000,7469.0000,7320.0000,7374.0000,7381.0000,416940.0000,374444.0000
361,PP.DCE,2020/06/30,7382.0000,7456.0000,7380.0000,7417.0000,7424.0000,420253.0000,371406.0000
362,PP.DCE,2020/07/01,7409.0000,7485.0000,7398.0000,7443.0000,7437.0000,388808.0000,369863.0000
363,PP.DCE,2020/07/02,7432.0000,7497.0000,7387.0000,7482.0000,7447.0000,551410.0000,393370.0000
364,PP.DCE,2020/07/03,7482.0000,7644.0000,7472.0000,7570.0000,7561.0000,670650.0000,416367.0000
365,PP.DCE,2020/07/06,7570.0000,7753.0000,7527.0000,7731.0000,7650.0000,565495.0000,446855.0000
366,PP.DCE,2020/07/07,7715.0000,7772.0000,7675.0000,7723.0000,7714.0000,561738.0000,430088.0000
367,PP.DCE,2020/07/08,7730.0000,7768.0000,7625.0000,7643.0000,7704.0000,622564.0000,388700.0000
368,PP.DCE,2020/07/09,7643.0000,7763.0000,7643.0000,7720.0000,7696.0000,492694.0000,394917.0000
369,PP.DCE,2020/07/10,7712.0000,7737.0000,7603.0000,7627.0000,7655.0000,507076.0000,366141.0000
370,PP.DCE,2020/07/13,7650.0000,7748.0000,7636.0000,7683.0000,7692.0000,469136.0000,361218.0000
371,PP.DCE,2020/07/14,7675.0000,7685.0000,7565.0000,7667.0000,7630.0000,542525.0000,354285.0000
372,PP.DCE,2020/07/15,7665.0000,7695.0000,7556.0000,7570.0000,7624.0000,546588.0000,351079.0000
373,PP.DCE,2020/07/16,7570.0000,7604.0000,7457.0000,7469.0000,7525.0000,629124.0000,329637.0000
374,PP.DCE,2020/07/17,7468.0000,7519.0000,7438.0000,7494.0000,7482.0000,445805.0000,305227.0000
375,PP.DCE,2020/07/20,7491.0000,7538.0000,7410.0000,7479.0000,7467.0000,510209.0000,299444.0000
376,PP.DCE,2020/07/21,7487.0000,7558.0000,7444.0000,7459.0000,7490.0000,435966.0000,303584.0000
377,PP.DCE,2020/07/22,7471.0000,7580.0000,7471.0000,7472.0000,7522.0000,537051.0000,291405.0000
378,PP.DCE,2020/07/23,7470.0000,7515.0000,7397.0000,7491.0000,7449.0000,510108.0000,295847.0000
379,PP.DCE,2020/07/24,7483.0000,7495.0000,7350.0000,7368.0000,7415.0000,499563.0000,300757.0000
380,PP.DCE,2020/07/27,7368.0000,7535.0000,7368.0000,7528.0000,7465.0000,505281.0000,295852.0000
381,PP.DCE,2020/07/28,7536.0000,7673.0000,7528.0000,7652.0000,7604.0000,546517.0000,322309.0000
382,PP.DCE,2020/07/29,7636.0000,7673.0000,7592.0000,7623.0000,7624.0000,360067.0000,304327.0000
383,PP.DCE,2020/07/30,7628.0000,7681.0000,7600.0000,7624.0000,7635.0000,371664.0000,288964.0000
384,PP.DCE,2020/07/31,7617.0000,7650.0000,7500.0000,7635.0000,7573.0000,504763.0000,271324.0000
385,PP.DCE,2020/08/03,7635.0000,7662.0000,7553.0000,7643.0000,7613.0000,406801.0000,263512.0000
386,PP.DCE,2020/08/04,7660.0000,7796.0000,7660.0000,7763.0000,7746.0000,499964.0000,287577.0000
387,PP.DCE,2020/08/05,7735.0000,7843.0000,7726.0000,7750.0000,7774.0000,465045.0000,258884.0000
388,PP.DCE,2020/08/06,7774.0000,7814.0000,7693.0000,7727.0000,7749.0000,320263.0000,242096.0000
389,PP.DCE,2020/08/07,7729.0000,7775.0000,7633.0000,7724.0000,7709.0000,373648.0000,230483.0000
390,PP.DCE,2020/08/10,7720.0000,7758.0000,7637.0000,7663.0000,7680.0000,359197.0000,211485.0000
391,PP.DCE,2020/08/11,7660.0000,7760.0000,7627.0000,7673.0000,7691.0000,361173.0000,194846.0000
392,PP.DCE,2020/08/12,7693.0000,7704.0000,7560.0000,7598.0000,7628.0000,358922.0000,173876.0000
393,PP.DCE,2020/08/13,7622.0000,7659.0000,7529.0000,7560.0000,7577.0000,335296.0000,158738.0000
394,PP.DCE,2020/08/14,7573.0000,7666.0000,7553.0000,7607.0000,7608.0000,304087.0000,141920.0000
395,PP.DCE,2020/08/17,7599.0000,7637.0000,7544.0000,7635.0000,7589.0000,259869.0000,134480.0000
396,PP.DCE,2020/08/18,7635.0000,7757.0000,7620.0000,7740.0000,7706.0000,260426.0000,135253.0000
397,PP.DCE,2020/08/19,7725.0000,7757.0000,7670.0000,7692.0000,7700.0000,154037.0000,113387.0000
398,PP.DCE,2020/08/20,7611.0000,7726.0000,7596.0000,7710.0000,7653.0000,342744.0000,282865.0000
399,PP.DCE,2020/08/21,7710.0000,7715.0000,7552.0000,7603.0000,7618.0000,394746.0000,248705.0000
400,PP.DCE,2020/08/24,7599.0000,7681.0000,7587.0000,7632.0000,7638.0000,281781.0000,264177.0000
401,PP.DCE,2020/08/25,7648.0000,7777.0000,7639.0000,7759.0000,7727.0000,366797.0000,317182.0000
402,PP.DCE,2020/08/26,7769.0000,7807.0000,7722.0000,7739.0000,7756.0000,342966.0000,308221.0000
403,PP.DCE,2020/08/27,7740.0000,7820.0000,7730.0000,7816.0000,7779.0000,370935.0000,336310.0000
404,PP.DCE,2020/08/28,7815.0000,7828.0000,7746.0000,7809.0000,7787.0000,313374.0000,322411.0000
405,PP.DCE,2020/08/31,7809.0000,8018.0000,7800.0000,7929.0000,7917.0000,442523.0000,325154.0000
406,PP.DCE,2020/09/01,7929.0000,7954.0000,7887.0000,7925.0000,7926.0000,277537.0000,316209.0000
407,PP.DCE,2020/09/02,7917.0000,8153.0000,7907.0000,8060.0000,8025.0000,600663.0000,337843.0000
408,PP.DCE,2020/09/03,8060.0000,8084.0000,8001.0000,8032.0000,8048.0000,347285.0000,337864.0000
409,PP.DCE,2020/09/04,8026.0000,8056.0000,7887.0000,7968.0000,7973.0000,492221.0000,322155.0000
410,PP.DCE,2020/09/07,7970.0000,7985.0000,7843.0000,7879.0000,7891.0000,456673.0000,303735.0000
411,PP.DCE,2020/09/08,7890.0000,7950.0000,7828.0000,7852.0000,7875.0000,411977.0000,301733.0000
412,PP.DCE,2020/09/09,7806.0000,7816.0000,7663.0000,7761.0000,7754.0000,555988.0000,303766.0000
413,PP.DCE,2020/09/10,7777.0000,7825.0000,7707.0000,7723.0000,7764.0000,414741.0000,298527.0000
414,PP.DCE,2020/09/11,7723.0000,7735.0000,7618.0000,7725.0000,7686.0000,507017.0000,302697.0000
415,PP.DCE,2020/09/14,7720.0000,7745.0000,7675.0000,7698.0000,7707.0000,359323.0000,301545.0000
416,PP.DCE,2020/09/15,7690.0000,7786.0000,7662.0000,7666.0000,7721.0000,531129.0000,316491.0000
417,PP.DCE,2020/09/16,7710.0000,7795.0000,7643.0000,7773.0000,7714.0000,549198.0000,327233.0000
418,PP.DCE,2020/09/17,7788.0000,7818.0000,7638.0000,7660.0000,7733.0000,504770.0000,326828.0000
419,PP.DCE,2020/09/18,7677.0000,7774.0000,7665.0000,7747.0000,7723.0000,403070.0000,306769.0000
420,PP.DCE,2020/09/21,7747.0000,7850.0000,7682.0000,7802.0000,7779.0000,519929.0000,319887.0000
421,PP.DCE,2020/09/22,7790.0000,7800.0000,7630.0000,7646.0000,7708.0000,570967.0000,305788.0000
422,PP.DCE,2020/09/23,7652.0000,7707.0000,7550.0000,7656.0000,7629.0000,574730.0000,307653.0000
423,PP.DCE,2020/09/24,7680.0000,7735.0000,7580.0000,7625.0000,7663.0000,532726.0000,306381.0000
424,PP.DCE,2020/09/25,7641.0000,7784.0000,7634.0000,7772.0000,7729.0000,541012.0000,316721.0000
425,PP.DCE,2020/09/28,7772.0000,7883.0000,7747.0000,7768.0000,7806.0000,521326.0000,314090.0000
426,PP.DCE,2020/09/29,7783.0000,7835.0000,7745.0000,7785.0000,7784.0000,399290.0000,308018.0000
427,PP.DCE,2020/09/30,7795.0000,7796.0000,7603.0000,7629.0000,7671.0000,465192.0000,273834.0000
428,PP.DCE,2020/10/09,7720.0000,7843.0000,7659.0000,7820.0000,7759.0000,292938.0000,294107.0000
429,PP.DCE,2020/10/12,7835.0000,7948.0000,7777.0000,7936.0000,7869.0000,464260.0000,339834.0000
430,PP.DCE,2020/10/13,7936.0000,7948.0000,7864.0000,7887.0000,7895.0000,344857.0000,344117.0000
431,PP.DCE,2020/10/14,7895.0000,8005.0000,7889.0000,7936.0000,7953.0000,510794.0000,370224.0000
432,PP.DCE,2020/10/15,7950.0000,8034.0000,7876.0000,7914.0000,7945.0000,544717.0000,366978.0000
433,PP.DCE,2020/10/16,7884.0000,7953.0000,7831.0000,7867.0000,7881.0000,437851.0000,354558.0000
434,PP.DCE,2020/10/19,7867.0000,7888.0000,7733.0000,7786.0000,7802.0000,540901.0000,326985.0000
435,PP.DCE,2020/10/20,7786.0000,7800.0000,7723.0000,7781.0000,7769.0000,363123.0000,320699.0000
436,PP.DCE,2020/10/21,7781.0000,7867.0000,7745.0000,7788.0000,7797.0000,490597.0000,323484.0000
437,PP.DCE,2020/10/22,7792.0000,7838.0000,7712.0000,7779.0000,7780.0000,480332.0000,319727.0000
438,PP.DCE,2020/10/23,7785.0000,7795.0000,7692.0000,7743.0000,7750.0000,496654.0000,331585.0000
439,PP.DCE,2020/10/26,7750.0000,7774.0000,7650.0000,7749.0000,7720.0000,542686.0000,331343.0000
440,PP.DCE,2020/10/27,7751.0000,7818.0000,7691.0000,7809.0000,7756.0000,499657.0000,345874.0000
441,PP.DCE,2020/10/28,7800.0000,7873.0000,7770.0000,7808.0000,7817.0000,467099.0000,326217.0000
442,PP.DCE,2020/10/29,7777.0000,7890.0000,7746.0000,7791.0000,7823.0000,550314.0000,328390.0000
443,PP.DCE,2020/10/30,7750.0000,7826.0000,7680.0000,7819.0000,7760.0000,619441.0000,312176.0000
444,PP.DCE,2020/11/02,7822.0000,8100.0000,7794.0000,8098.0000,7964.0000,858164.0000,396772.0000
445,PP.DCE,2020/11/03,8098.0000,8181.0000,8036.0000,8093.0000,8097.0000,602236.0000,391331.0000
446,PP.DCE,2020/11/04,8108.0000,8196.0000,8020.0000,8024.0000,8105.0000,616344.0000,369287.0000
447,PP.DCE,2020/11/05,8030.0000,8062.0000,7913.0000,7955.0000,7966.0000,542271.0000,326376.0000
448,PP.DCE,2020/11/06,7955.0000,7986.0000,7920.0000,7948.0000,7948.0000,407979.0000,314613.0000
449,PP.DCE,2020/11/09,7950.0000,8029.0000,7905.0000,7997.0000,7965.0000,615876.0000,306372.0000
450,PP.DCE,2020/11/10,8064.0000,8132.0000,7923.0000,7943.0000,8021.0000,525712.0000,305903.0000
451,PP.DCE,2020/11/11,7947.0000,8057.0000,7930.0000,8057.0000,7988.0000,448715.0000,314247.0000
452,PP.DCE,2020/11/12,8065.0000,8143.0000,8025.0000,8082.0000,8078.0000,462089.0000,320806.0000
453,PP.DCE,2020/11/13,8076.0000,8286.0000,8067.0000,8227.0000,8179.0000,722619.0000,353691.0000
454,PP.DCE,2020/11/16,8218.0000,8427.0000,8205.0000,8348.0000,8329.0000,582077.0000,353408.0000
455,PP.DCE,2020/11/17,8380.0000,8384.0000,8266.0000,8325.0000,8315.0000,416805.0000,331129.0000
456,PP.DCE,2020/11/18,8324.0000,8547.0000,8302.0000,8492.0000,8461.0000,697599.0000,364046.0000
457,PP.DCE,2020/11/19,8547.0000,8618.0000,8452.0000,8582.0000,8534.0000,609558.0000,355836.0000
458,PP.DCE,2020/11/20,8582.0000,8628.0000,8470.0000,8523.0000,8536.0000,518197.0000,339960.0000
459,PP.DCE,2020/11/23,8530.0000,8834.0000,8507.0000,8829.0000,8727.0000,778082.0000,362263.0000
460,PP.DCE,2020/11/24,8837.0000,8876.0000,8771.0000,8824.0000,8820.0000,630475.0000,342448.0000
461,PP.DCE,2020/11/25,8832.0000,8910.0000,8713.0000,8738.0000,8801.0000,712852.0000,333365.0000
462,PP.DCE,2020/11/26,8747.0000,8866.0000,8653.0000,8663.0000,8768.0000,659047.0000,325955.0000
463,PP.DCE,2020/11/27,8665.0000,8800.0000,8603.0000,8731.0000,8679.0000,595458.0000,317318.0000
464,PP.DCE,2020/11/30,8731.0000,8768.0000,8634.0000,8720.0000,8696.0000,571481.0000,301270.0000
465,PP.DCE,2020/12/01,8715.0000,8715.0000,8509.0000,8574.0000,8587.0000,602185.0000,272137.0000
466,PP.DCE,2020/12/02,8570.0000,8617.0000,8456.0000,8475.0000,8542.0000,528138.0000,267473.0000
467,PP.DCE,2020/12/03,8466.0000,8496.0000,8372.0000,8382.0000,8437.0000,465209.0000,252704.0000
468,PP.DCE,2020/12/04,8375.0000,8519.0000,8335.0000,8492.0000,8445.0000,476499.0000,233338.0000
469,PP.DCE,2020/12/07,8486.0000,8596.0000,8358.0000,8572.0000,8479.0000,511399.0000,222266.0000
